idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,15.672871,3.462062,1,1,0,0
1,0,30.784958,nan,1,0,0,1
2,0,30.066019,nan,1,0,0,1
3,1,22.411826,17.184476,1,1,0,0
4,1,21.574444,13.819031,1,1,0,0
5,0,30.051304,nan,1,0,0,1
6,1,15.115881,13.981393,1,1,0,0
7,1,15.150758,11.510414,1,1,0,0
8,0,30.105410,nan,1,0,0,1
9,0,30.116359,nan,1,0,0,1
10,0,30.161329,nan,1,0,0,1
11,0,30.119520,nan,1,0,0,1
12,0,30.980383,nan,1,0,0,1
13,1,2.323423,2.935203,1,1,0,0
14,1,12.139500,4.391086,1,1,0,0
15,0,30.313197,nan,1,0,0,1
16,1,15.053214,6.516020,1,1,0,0
17,0,31.025571,12.914864,1,1,0,1
18,1,14.913420,5.957672,1,1,0,0
19,1,0.412681,2.024837,1,1,0,0
20,1,21.794221,2.316451,1,1,0,0
21,1,7.390427,1.505268,1,1,0,0
22,1,20.219855,12.585888,1,1,0,0
23,1,9.933384,3.500781,1,1,0,0
24,0,30.029251,nan,1,0,0,1
25,0,30.069151,nan,1,0,0,1
26,0,30.446392,nan,1,0,0,1
27,1,20.663200,8.428598,1,1,0,0
28,0,30.205173,nan,1,0,0,1
29,0,32.247609,8.163377,1,1,0,1
30,0,30.611019,nan,1,0,0,1
31,1,25.536883,11.626077,1,1,0,0
32,0,30.938748,nan,1,0,0,1
33,0,30.120019,nan,1,0,0,1
34,1,2.408785,3.703969,1,1,0,0
35,1,27.564979,6.607507,1,1,0,0
36,0,30.531873,12.532066,1,1,0,1
37,1,26.750564,11.774134,1,1,0,0
38,0,30.794055,nan,1,0,0,1
39,0,30.519765,nan,1,0,0,1
40,1,7.464949,3.531815,1,1,0,0
41,0,30.295879,nan,1,0,0,1
42,0,31.017307,nan,1,0,0,1
43,1,21.758616,8.942647,1,1,0,0
44,0,30.335043,nan,1,0,0,1
45,1,11.276777,4.916244,1,1,0,0
46,0,31.396500,nan,1,0,0,1
47,1,20.627409,9.140999,1,1,0,0
48,0,30.764004,nan,1,0,0,1
49,0,30.173878,nan,1,0,0,1
50,0,30.606649,nan,1,0,0,1
51,0,32.488517,nan,1,0,0,1
52,1,29.037063,6.595988,1,1,0,0
53,1,12.869602,6.579936,1,1,0,0
54,1,18.355251,5.065810,1,1,0,0
55,0,30.739517,nan,1,0,0,1
56,1,0.330223,0.532956,1,1,0,0
57,0,30.260096,nan,1,0,0,1
58,0,30.357411,nan,1,0,0,1
59,0,30.249200,nan,1,0,0,1
60,1,5.580056,3.912685,1,1,0,0
61,1,24.746847,5.672110,1,1,0,0
62,0,30.752092,nan,1,0,0,1
63,0,30.260968,nan,1,0,0,1
64,1,12.476475,3.893243,1,1,0,0
65,0,30.105812,nan,1,0,0,1
66,0,30.670361,nan,1,0,0,1
67,1,27.884010,6.198208,1,1,0,0
68,1,0.471385,1.056013,1,1,0,0
69,0,30.027598,nan,1,0,0,1
70,1,15.087370,4.975009,1,1,0,0
71,0,30.659529,nan,1,0,0,1
72,0,30.073929,nan,1,0,0,1
73,1,24.347588,3.459654,1,1,0,0
74,1,7.675892,3.762837,1,1,0,0
75,0,30.251819,nan,1,0,0,1
76,0,30.314221,nan,1,0,0,1
77,0,30.227820,nan,1,0,0,1
78,0,31.041474,nan,1,0,0,1
79,0,31.938182,nan,1,0,0,1
80,0,30.447777,nan,1,0,0,1
81,1,14.076330,8.815952,1,1,0,0
82,0,30.366453,nan,1,0,0,1
83,1,3.971556,2.104801,1,1,0,0
84,0,30.129158,nan,1,0,0,1
85,0,30.543213,nan,1,0,0,1
86,0,30.737370,nan,1,0,0,1
87,1,8.916783,4.851483,1,1,0,0
88,1,14.483846,2.845920,1,1,0,0
89,0,30.285597,nan,1,0,0,1
90,0,30.294049,nan,1,0,0,1
91,0,31.124388,nan,1,0,0,1
92,1,4.427885,2.780814,1,1,0,0
93,1,25.365311,6.015632,1,1,0,0
94,0,30.675425,nan,1,0,0,1
95,1,22.008700,6.793043,1,1,0,0
96,1,27.483619,3.631359,1,1,0,0
97,0,30.358506,nan,1,0,0,1
98,0,30.095628,nan,1,0,0,1
99,0,31.800986,nan,1,0,0,1
100,0,30.774678,nan,1,0,0,1
101,0,30.078047,nan,1,0,0,1
102,1,13.040010,5.263267,1,1,0,0
103,1,14.461065,5.661510,1,1,0,0
104,0,30.245657,nan,1,0,0,1
105,0,31.231113,nan,1,0,0,1
106,0,30.033447,nan,1,0,0,1
107,0,30.096959,nan,1,0,0,1
108,0,30.777569,nan,1,0,0,1
109,0,31.150834,nan,1,0,0,1
110,0,31.385211,nan,1,0,0,1
111,0,30.723845,nan,1,0,0,1
112,0,30.936392,nan,1,0,0,1
113,1,0.204708,0.307218,1,1,0,0
114,1,15.893787,6.316318,1,1,0,0
115,1,24.780222,4.168949,1,1,0,0
116,1,20.093972,9.429711,1,1,0,0
117,0,32.121788,nan,1,0,0,1
118,0,30.432079,nan,1,0,0,1
119,0,30.291575,nan,1,0,0,1
120,0,31.634181,nan,1,0,0,1
121,1,19.171161,3.657498,1,1,0,0
122,1,27.965250,4.122730,1,1,0,0
123,1,0.373705,0.336730,1,1,0,0
124,0,30.167775,nan,1,0,0,1
125,0,30.300304,nan,1,0,0,1
126,0,30.740782,nan,1,0,0,1
127,0,30.539132,nan,1,0,0,1
128,0,30.191471,nan,1,0,0,1
129,0,30.295991,nan,1,0,0,1
130,0,30.137707,nan,1,0,0,1
131,0,30.103929,nan,1,0,0,1
132,0,31.125948,nan,1,0,0,1
133,0,30.236979,nan,1,0,0,1
134,1,26.561654,7.635117,1,1,0,0
135,0,30.145805,nan,1,0,0,1
136,1,20.020080,4.941200,1,1,0,0
137,0,30.398093,nan,1,0,0,1
138,1,15.623795,7.491292,1,1,0,0
139,0,33.465828,nan,1,0,0,1
