idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,0.193323,2.804747,1,1,0,0
1,1,0.969491,5.455785,1,1,0,0
2,1,0.265042,3.160769,1,1,0,0
3,1,0.098147,1.946213,1,1,0,0
4,1,0.427206,2.581566,1,1,0,0
5,1,0.183834,1.321135,1,1,0,0
6,1,0.063001,2.151941,1,1,0,0
7,1,0.126110,1.580478,1,1,0,0
8,1,0.066143,1.614020,1,1,0,0
9,1,0.053045,1.722283,1,1,0,0
10,1,0.290464,3.677884,1,1,0,0
11,1,0.236738,3.176436,1,1,0,0
12,1,0.062499,1.368690,1,1,0,0
13,1,0.110470,1.726075,1,1,0,0
14,1,0.084226,2.871201,1,1,0,0
15,1,0.226172,2.903087,1,1,0,0
16,1,0.035120,1.405534,1,1,0,0
17,1,0.174075,2.018483,1,1,0,0
18,1,0.081397,2.089776,1,1,0,0
19,1,0.287052,3.781772,1,1,0,0
20,1,0.289734,1.409059,1,1,0,0
21,1,0.382467,4.989339,1,1,0,0
22,1,0.100027,2.772800,1,1,0,0
23,1,0.318068,4.739831,1,1,0,0
24,1,0.007076,1.243467,1,1,0,0
25,1,0.079419,1.782876,1,1,0,0
26,1,0.189644,2.238136,1,1,0,0
27,1,0.303571,4.725266,1,1,0,0
28,1,0.110463,2.082020,1,1,0,0
29,1,0.210732,1.294408,1,1,0,0
30,1,0.270788,2.577399,1,1,0,0
31,1,0.092948,2.001537,1,1,0,0
32,1,0.286731,3.192837,1,1,0,0
33,1,0.113557,1.909231,1,1,0,0
34,1,0.061362,1.235318,1,1,0,0
35,1,0.748102,4.377739,1,1,0,0
36,1,0.106789,2.323408,1,1,0,0
37,1,0.272029,2.309857,1,1,0,0
38,1,0.033589,1.254822,1,1,0,0
39,1,0.873535,4.510416,1,1,0,0
40,1,0.222874,2.309851,1,1,0,0
41,1,0.119042,1.689205,1,1,0,0
42,1,0.757860,3.735627,1,1,0,0
43,1,0.069605,2.424394,1,1,0,0
44,1,0.033931,1.659460,1,1,0,0
45,1,0.192923,2.443859,1,1,0,0
46,1,0.319991,2.507294,1,1,0,0
47,1,0.552954,5.659602,1,1,0,0
48,1,0.243420,2.635947,1,1,0,0
49,1,0.116417,2.159930,1,1,0,0
50,1,0.150385,1.291078,1,1,0,0
51,1,0.069247,1.686592,1,1,0,0
52,1,0.066292,1.895916,1,1,0,0
53,1,0.245008,2.382861,1,1,0,0
54,1,0.370824,2.685622,1,1,0,0
55,1,0.640079,2.635715,1,1,0,0
56,1,0.247897,3.331294,1,1,0,0
57,1,0.217370,3.610744,1,1,0,0
58,1,0.479455,2.990192,1,1,0,0
59,1,0.745071,5.644753,1,1,0,0
60,1,0.225169,2.480120,1,1,0,0
61,1,0.099189,1.309066,1,1,0,0
62,1,0.193968,1.627223,1,1,0,0
63,1,0.232969,2.465937,1,1,0,0
64,1,0.247801,4.080745,1,1,0,0
65,1,0.404224,2.208488,1,1,0,0
66,1,0.237997,3.085435,1,1,0,0
67,1,0.570291,2.102254,1,1,0,0
68,1,0.051526,1.393861,1,1,0,0
69,1,0.662238,4.218489,1,1,0,0
70,1,0.393688,3.782034,1,1,0,0
71,1,0.131238,1.845390,1,1,0,0
72,1,0.586338,2.898134,1,1,0,0
73,1,0.073822,2.943798,1,1,0,0
74,1,0.069711,1.957312,1,1,0,0
75,1,0.274381,4.514409,1,1,0,0
76,1,0.204835,2.073252,1,1,0,0
77,1,0.559038,4.878371,1,1,0,0
78,1,0.260456,2.682173,1,1,0,0
79,1,0.226129,2.949998,1,1,0,0
80,1,0.104479,1.582657,1,1,0,0
81,1,0.876148,4.171695,1,1,0,0
82,1,0.213357,3.476310,1,1,0,0
83,1,0.134535,1.948468,1,1,0,0
84,1,0.020249,1.703524,1,1,0,0
85,1,0.172424,2.207944,1,1,0,0
86,1,0.062162,2.127495,1,1,0,0
87,1,0.410867,3.624584,1,1,0,0
88,1,0.332739,3.874917,1,1,0,0
89,1,0.152919,1.666494,1,1,0,0
90,1,0.182799,4.287643,1,1,0,0
91,1,0.181306,2.450004,1,1,0,0
92,1,0.065013,1.007051,1,1,0,0
93,1,0.120265,2.195328,1,1,0,0
94,1,0.224081,2.759979,1,1,0,0
95,1,0.375833,2.512022,1,1,0,0
96,1,0.033933,2.261650,1,1,0,0
97,1,0.066802,1.857125,1,1,0,0
98,1,0.753053,4.846442,1,1,0,0
99,1,0.169450,3.991693,1,1,0,0
100,1,0.152922,3.023267,1,1,0,0
101,1,0.153067,2.697736,1,1,0,0
102,1,0.231522,3.714351,1,1,0,0
103,1,0.115153,1.848016,1,1,0,0
104,1,0.117890,2.159072,1,1,0,0
105,1,0.348741,2.954973,1,1,0,0
106,1,0.103902,2.969285,1,1,0,0
107,1,0.550968,6.158742,1,1,0,0
108,1,0.475156,3.440699,1,1,0,0
109,1,0.261688,3.784280,1,1,0,0
110,1,0.046688,1.114366,1,1,0,0
111,1,0.406330,3.733104,1,1,0,0
112,1,0.419916,4.335306,1,1,0,0
113,1,0.021662,1.738167,1,1,0,0
114,1,0.432136,3.898847,1,1,0,0
115,1,0.057199,1.430177,1,1,0,0
116,1,0.054100,1.497383,1,1,0,0
117,1,0.632013,5.112411,1,1,0,0
118,1,0.337541,2.412170,1,1,0,0
119,1,0.120545,2.154250,1,1,0,0
120,1,0.573909,3.368732,1,1,0,0
121,1,0.066545,2.157888,1,1,0,0
122,1,0.078711,1.926367,1,1,0,0
123,1,0.181066,2.595365,1,1,0,0
124,1,0.158971,3.271735,1,1,0,0
125,1,0.110136,2.036728,1,1,0,0
126,1,0.285006,3.336385,1,1,0,0
127,1,0.087844,1.932502,1,1,0,0
128,1,0.141236,1.711350,1,1,0,0
129,1,0.209217,3.832681,1,1,0,0
130,1,0.096693,2.071996,1,1,0,0
131,1,0.023375,1.993481,1,1,0,0
132,1,0.042442,1.352602,1,1,0,0
133,1,0.074197,2.199894,1,1,0,0
134,1,0.143602,2.880322,1,1,0,0
135,1,0.102910,2.257223,1,1,0,0
136,1,0.727335,4.913543,1,1,0,0
137,1,0.271457,1.810455,1,1,0,0
138,1,0.135541,3.344982,1,1,0,0
139,1,0.258738,3.112906,1,1,0,0
140,1,0.205801,4.246753,1,1,0,0
141,1,0.207342,2.742932,1,1,0,0
142,1,0.099873,1.628414,1,1,0,0
143,1,0.445703,3.809437,1,1,0,0
144,1,0.813487,4.932769,1,1,0,0
145,1,0.404147,5.229130,1,1,0,0
146,1,0.050139,1.759933,1,1,0,0
147,1,0.385950,2.188163,1,1,0,0
148,1,0.416939,4.872450,1,1,0,0
149,1,0.147639,2.137788,1,1,0,0
150,1,0.193987,1.476956,1,1,0,0
151,1,0.257895,3.089937,1,1,0,0
152,1,1.002587,3.693827,1,1,0,0
153,1,0.309465,2.468662,1,1,0,0
154,1,0.583617,3.918201,1,1,0,0
155,1,0.368393,2.226372,1,1,0,0
156,1,0.339034,4.691741,1,1,0,0
157,1,0.089324,1.207588,1,1,0,0
