idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,3.272841,1.631227,1,1,0,0
1,1,4.533145,8.170024,1,1,0,0
2,1,5.713137,7.523665,1,1,0,0
3,1,0.134765,0.317174,1,1,0,0
4,1,1.400273,4.695871,1,1,0,0
5,1,5.584085,9.281086,1,1,0,0
6,1,2.258041,3.300848,1,1,0,0
7,1,2.527632,4.934104,1,1,0,0
8,1,7.507827,11.954512,1,1,0,0
9,1,2.182622,5.204299,1,1,0,0
10,1,7.092232,12.445751,1,1,0,0
11,1,10.086924,8.669855,1,1,0,0
12,1,8.877713,5.543069,1,1,0,0
13,1,0.119450,0.407469,1,1,0,0
14,1,2.664403,5.082932,1,1,0,0
15,1,14.394729,4.809552,1,1,0,0
16,1,7.469550,5.896495,1,1,0,0
17,1,5.547204,8.957963,1,1,0,0
18,1,8.432254,6.640218,1,1,0,0
19,1,2.356149,1.962613,1,1,0,0
20,1,1.096671,3.127195,1,1,0,0
21,1,0.076437,0.466971,1,1,0,0
22,1,7.139934,5.147062,1,1,0,0
23,1,6.055141,6.119666,1,1,0,0
24,1,0.787254,4.799670,1,1,0,0
25,1,4.185841,5.347175,1,1,0,0
26,1,7.474442,6.029473,1,1,0,0
27,1,26.547713,2.826788,1,1,0,0
28,1,6.738726,4.203086,1,1,0,0
29,1,2.741436,2.494959,1,1,0,0
30,1,1.473020,2.304229,1,1,0,0
31,1,11.541614,6.302068,1,1,0,0
32,1,4.869508,9.298438,1,1,0,0
33,1,10.158124,11.091605,1,1,0,0
34,1,4.806747,8.503305,1,1,0,0
35,1,3.423815,6.447022,1,1,0,0
36,1,3.472071,6.033309,1,1,0,0
37,1,10.898960,6.042409,1,1,0,0
38,1,9.380536,9.707221,1,1,0,0
39,1,2.166094,5.330574,1,1,0,0
40,1,6.566569,12.130695,1,1,0,0
41,1,6.794770,8.199430,1,1,0,0
42,1,3.047696,7.745042,1,1,0,0
43,1,4.700670,3.781207,1,1,0,0
44,1,10.209727,12.189351,1,1,0,0
45,1,8.332752,5.637186,1,1,0,0
46,1,5.458532,4.251654,1,1,0,0
47,1,9.272079,6.179600,1,1,0,0
48,1,6.276885,14.724621,1,1,0,0
49,1,3.662572,4.007101,1,1,0,0
50,1,9.080244,4.962279,1,1,0,0
51,1,5.619951,7.223199,1,1,0,0
52,1,1.731053,4.422126,1,1,0,0
53,1,1.364641,2.648015,1,1,0,0
54,1,0.671315,3.535925,1,1,0,0
55,1,1.359485,2.569857,1,1,0,0
56,1,8.356972,3.038069,1,1,0,0
57,1,11.138945,3.155165,1,1,0,0
58,1,3.510308,2.014422,1,1,0,0
59,1,0.157936,0.392257,1,1,0,0
60,1,7.536746,4.852597,1,1,0,0
61,1,5.532067,4.565699,1,1,0,0
62,1,9.501474,6.284410,1,1,0,0
63,1,15.108910,7.502393,1,1,0,0
64,1,4.753079,6.552749,1,1,0,0
65,1,4.346930,5.701711,1,1,0,0
66,1,1.785201,1.690236,1,1,0,0
67,1,0.576890,2.032000,1,1,0,0
68,1,13.009468,9.207384,1,1,0,0
69,1,3.562180,5.124886,1,1,0,0
70,1,2.321495,5.465812,1,1,0,0
71,1,10.154047,7.777108,1,1,0,0
72,1,3.673856,11.207426,1,1,0,0
73,1,6.704545,5.641043,1,1,0,0
74,1,7.450136,3.852956,1,1,0,0
75,1,8.400378,8.163707,1,1,0,0
76,1,3.651195,7.616316,1,1,0,0
77,1,5.251177,5.357474,1,1,0,0
78,1,8.010978,11.875045,1,1,0,0
