idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,0.089320,2.216054,1,1,0,0
1,1,2.269403,3.437501,1,1,0,0
2,1,0.514139,3.217873,1,1,0,0
3,1,0.188797,1.590675,1,1,0,0
4,1,2.270890,5.078025,1,1,0,0
5,1,0.310315,2.706235,1,1,0,0
6,1,0.454359,1.963572,1,1,0,0
7,1,0.942881,3.603388,1,1,0,0
8,1,0.624258,2.099368,1,1,0,0
9,1,1.150985,3.287406,1,1,0,0
10,1,0.377568,2.992310,1,1,0,0
11,1,1.408972,4.023507,1,1,0,0
12,1,0.657958,2.798198,1,1,0,0
13,1,1.546366,3.526273,1,1,0,0
14,1,1.014733,3.558202,1,1,0,0
15,1,4.476757,3.854265,1,1,0,0
16,1,1.500473,2.128288,1,1,0,0
17,1,0.153439,1.429386,1,1,0,0
18,1,0.151099,2.365866,1,1,0,0
19,1,0.464906,3.016489,1,1,0,0
20,1,0.059383,2.331137,1,1,0,0
21,1,0.739809,2.621001,1,1,0,0
22,1,0.288357,3.171371,1,1,0,0
23,1,0.362264,1.824694,1,1,0,0
24,1,0.751705,2.254081,1,1,0,0
25,1,0.572351,2.000358,1,1,0,0
26,1,0.237905,1.675951,1,1,0,0
27,1,1.124752,3.568472,1,1,0,0
28,1,0.122486,1.830249,1,1,0,0
29,1,0.023424,1.171565,1,1,0,0
30,1,0.321023,1.854841,1,1,0,0
31,1,0.159771,1.886254,1,1,0,0
32,1,0.347118,1.874212,1,1,0,0
33,1,0.945323,2.726785,1,1,0,0
34,1,0.066306,1.421043,1,1,0,0
35,1,2.901902,6.062448,1,1,0,0
36,1,0.591186,1.567524,1,1,0,0
37,1,0.107865,2.397753,1,1,0,0
38,1,0.051006,1.744986,1,1,0,0
39,1,0.277887,1.886308,1,1,0,0
40,1,0.250195,1.586003,1,1,0,0
41,1,0.468033,2.364997,1,1,0,0
42,1,0.136695,1.790272,1,1,0,0
43,1,0.141768,1.756623,1,1,0,0
44,1,0.454324,2.156821,1,1,0,0
45,1,1.078276,3.938303,1,1,0,0
46,1,0.525790,1.894283,1,1,0,0
47,1,0.745983,2.334361,1,1,0,0
48,1,1.560123,4.926411,1,1,0,0
49,1,0.332342,1.819172,1,1,0,0
50,1,0.347389,2.153650,1,1,0,0
51,1,6.129742,3.012841,1,1,0,0
52,1,0.293535,2.452659,1,1,0,0
53,1,2.168986,4.240889,1,1,0,0
54,1,0.411235,1.973454,1,1,0,0
55,1,0.215378,2.550022,1,1,0,0
56,1,0.161119,2.597082,1,1,0,0
57,1,0.128023,1.083877,1,1,0,0
58,1,0.238714,1.261305,1,1,0,0
59,1,0.209732,2.257334,1,1,0,0
60,1,0.083576,1.844617,1,1,0,0
61,1,5.122756,4.161093,1,1,0,0
62,1,0.626292,2.760032,1,1,0,0
63,1,0.464977,2.161777,1,1,0,0
64,1,1.934404,4.641897,1,1,0,0
65,1,0.377876,1.480429,1,1,0,0
66,1,1.657726,4.748358,1,1,0,0
67,1,0.801745,1.692662,1,1,0,0
68,1,0.328730,2.029782,1,1,0,0
69,1,0.048681,2.019894,1,1,0,0
70,1,1.002536,3.591117,1,1,0,0
71,1,0.587743,2.027728,1,1,0,0
72,1,0.678787,1.952895,1,1,0,0
73,1,0.560743,2.977613,1,1,0,0
74,1,0.963874,1.889151,1,1,0,0
75,1,0.452094,2.994614,1,1,0,0
76,1,0.681557,1.905525,1,1,0,0
77,1,0.100888,1.829926,1,1,0,0
78,1,0.139729,1.462163,1,1,0,0
79,1,0.300105,1.997746,1,1,0,0
80,1,0.688834,2.156594,1,1,0,0
81,1,1.187216,2.696694,1,1,0,0
82,1,0.427642,2.805533,1,1,0,0
83,1,0.361618,2.691164,1,1,0,0
84,1,0.087876,2.372331,1,1,0,0
85,1,0.261771,2.248213,1,1,0,0
86,1,0.725852,2.667671,1,1,0,0
87,1,0.422673,2.561868,1,1,0,0
88,1,0.369535,3.261367,1,1,0,0
89,1,0.086793,1.770288,1,1,0,0
90,1,0.114266,2.460528,1,1,0,0
91,1,0.566104,2.303439,1,1,0,0
92,1,1.662117,3.979137,1,1,0,0
93,1,0.689321,2.971433,1,1,0,0
94,1,0.679294,3.412507,1,1,0,0
95,1,0.883065,3.179804,1,1,0,0
96,1,0.528834,2.125446,1,1,0,0
97,1,0.427433,2.176734,1,1,0,0
98,1,0.476520,2.079753,1,1,0,0
99,1,2.718141,3.829939,1,1,0,0
100,1,0.770269,3.582615,1,1,0,0
101,1,0.831220,3.955413,1,1,0,0
102,1,0.167383,1.861099,1,1,0,0
103,1,0.234525,1.580517,1,1,0,0
104,1,0.133715,1.410447,1,1,0,0
105,1,0.397588,2.434794,1,1,0,0
106,1,0.473998,2.917396,1,1,0,0
107,1,1.127357,4.002575,1,1,0,0
108,1,0.555280,3.022981,1,1,0,0
109,1,0.100407,1.713083,1,1,0,0
110,1,0.388451,1.605065,1,1,0,0
111,1,0.566423,4.037639,1,1,0,0
112,1,0.024455,2.164864,1,1,0,0
113,1,0.096597,1.349989,1,1,0,0
114,1,0.249262,2.032770,1,1,0,0
115,1,0.317526,1.484703,1,1,0,0
116,1,1.804137,3.730092,1,1,0,0
117,1,0.359420,2.721822,1,1,0,0
118,1,0.346313,2.064675,1,1,0,0
119,1,0.357304,2.707014,1,1,0,0
120,1,0.065275,2.233056,1,1,0,0
121,1,0.979428,1.922328,1,1,0,0
122,1,0.566383,1.896905,1,1,0,0
123,1,0.132844,1.971412,1,1,0,0
124,1,0.931540,3.727808,1,1,0,0
125,1,0.289473,1.898199,1,1,0,0
126,1,0.796885,2.862836,1,1,0,0
127,1,0.481392,2.098123,1,1,0,0
128,1,0.537704,1.906808,1,1,0,0
129,1,2.243655,3.147508,1,1,0,0
130,1,0.655560,2.917055,1,1,0,0
131,1,0.461806,2.297452,1,1,0,0
132,1,0.581291,2.560026,1,1,0,0
133,1,0.323409,1.738784,1,1,0,0
134,1,0.259969,1.428261,1,1,0,0
135,1,0.451100,2.569717,1,1,0,0
136,1,0.487895,2.782870,1,1,0,0
137,1,0.163161,2.169881,1,1,0,0
138,1,0.202567,2.479176,1,1,0,0
139,1,0.835345,2.735702,1,1,0,0
140,1,1.260163,3.833471,1,1,0,0
141,1,0.579968,2.205373,1,1,0,0
142,1,0.102931,2.000251,1,1,0,0
143,1,0.104650,0.947349,1,1,0,0
144,1,0.537889,1.003789,1,1,0,0
145,1,0.285550,1.586911,1,1,0,0
146,1,0.069313,1.915349,1,1,0,0
147,1,0.162930,2.225068,1,1,0,0
148,1,0.169681,2.287288,1,1,0,0
149,1,0.477516,2.182239,1,1,0,0
150,1,0.164060,1.843009,1,1,0,0
151,1,0.068720,1.707720,1,1,0,0
152,1,0.386745,1.483572,1,1,0,0
153,1,0.166673,1.702877,1,1,0,0
154,1,0.077902,1.228918,1,1,0,0
155,1,0.284172,2.266480,1,1,0,0
156,1,0.796308,2.948669,1,1,0,0
157,1,0.391292,1.451004,1,1,0,0
158,1,0.545719,2.618419,1,1,0,0
159,1,0.470613,2.736857,1,1,0,0
160,1,0.048321,1.085550,1,1,0,0
161,1,0.310187,1.795519,1,1,0,0
162,1,0.347961,2.438052,1,1,0,0
163,1,0.373371,3.630892,1,1,0,0
164,1,0.131932,1.870126,1,1,0,0
165,1,1.630769,3.860136,1,1,0,0
166,1,0.191746,1.527951,1,1,0,0
167,1,0.547574,1.346003,1,1,0,0
168,1,0.136681,1.879733,1,1,0,0
169,1,1.073468,3.774772,1,1,0,0
170,1,0.729075,2.762203,1,1,0,0
171,1,0.217960,1.495547,1,1,0,0
172,1,1.396792,2.835291,1,1,0,0
173,1,0.186688,3.008457,1,1,0,0
174,1,0.272354,1.766469,1,1,0,0
175,1,0.441470,3.184031,1,1,0,0
176,1,0.302784,1.730092,1,1,0,0
