idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,0.134436,1.528161,1,1,0,0
1,1,0.497738,1.469866,1,1,0,0
2,1,1.545913,6.479247,1,1,0,0
3,1,0.137599,1.821236,1,1,0,0
4,1,0.217190,2.706599,1,1,0,0
5,1,0.144124,2.230136,1,1,0,0
6,1,0.250460,2.360363,1,1,0,0
7,1,0.933408,4.672475,1,1,0,0
8,1,0.552949,4.610225,1,1,0,0
9,1,0.307660,3.749840,1,1,0,0
10,1,0.293550,2.377552,1,1,0,0
11,1,0.055020,2.005028,1,1,0,0
12,1,0.491292,1.879726,1,1,0,0
13,1,0.333165,2.173990,1,1,0,0
14,1,0.113293,1.486456,1,1,0,0
15,1,0.198208,1.587337,1,1,0,0
16,1,0.292858,3.275610,1,1,0,0
17,1,0.427428,3.957472,1,1,0,0
18,1,1.365958,4.853013,1,1,0,0
19,1,1.016787,3.261055,1,1,0,0
20,1,0.278381,2.490039,1,1,0,0
21,1,0.568189,3.014203,1,1,0,0
22,1,1.794552,8.232558,1,1,0,0
23,1,0.151953,1.581285,1,1,0,0
24,1,0.280708,2.168391,1,1,0,0
25,1,1.552435,4.055768,1,1,0,0
26,1,0.292433,2.702777,1,1,0,0
27,1,0.220598,2.190889,1,1,0,0
28,1,1.893489,4.490885,1,1,0,0
29,1,0.279439,2.154887,1,1,0,0
30,1,0.122272,1.316318,1,1,0,0
31,1,0.483728,1.470430,1,1,0,0
32,1,0.416607,2.295397,1,1,0,0
33,1,0.210630,2.093074,1,1,0,0
34,1,0.195762,2.560049,1,1,0,0
35,1,0.966254,3.817942,1,1,0,0
36,1,0.143920,1.380026,1,1,0,0
37,1,0.132826,1.981106,1,1,0,0
38,1,0.244279,2.416914,1,1,0,0
39,1,0.336588,1.913471,1,1,0,0
40,1,0.409634,2.093562,1,1,0,0
41,1,1.177797,4.375969,1,1,0,0
42,1,0.983355,3.488175,1,1,0,0
43,1,0.927803,4.043230,1,1,0,0
44,1,0.101579,1.805740,1,1,0,0
45,1,0.633849,3.140043,1,1,0,0
46,1,0.631585,2.076449,1,1,0,0
47,1,0.051002,2.089309,1,1,0,0
48,1,0.375988,3.542449,1,1,0,0
49,1,1.486509,3.629746,1,1,0,0
50,1,0.138658,1.522961,1,1,0,0
51,1,0.847978,5.159623,1,1,0,0
52,1,1.514741,3.225773,1,1,0,0
53,1,0.728577,3.887565,1,1,0,0
54,1,0.320169,4.539194,1,1,0,0
55,1,0.170013,1.391301,1,1,0,0
56,1,0.178853,1.623809,1,1,0,0
57,1,0.399102,3.069097,1,1,0,0
58,1,0.063085,1.813622,1,1,0,0
59,1,0.190152,2.320931,1,1,0,0
60,1,0.159756,1.862157,1,1,0,0
61,1,0.614667,4.909020,1,1,0,0
62,1,0.919949,3.245503,1,1,0,0
63,1,1.267863,8.253227,1,1,0,0
64,1,0.439410,3.505950,1,1,0,0
65,1,0.146000,2.218530,1,1,0,0
66,1,0.558790,4.747587,1,1,0,0
67,1,0.556193,3.990359,1,1,0,0
68,1,1.333898,4.496524,1,1,0,0
69,1,0.138438,2.236947,1,1,0,0
70,1,1.409074,7.363595,1,1,0,0
71,1,0.521409,3.115424,1,1,0,0
72,1,0.120033,1.725485,1,1,0,0
73,1,0.099600,2.321121,1,1,0,0
74,1,0.054851,2.248505,1,1,0,0
75,1,0.609617,3.091492,1,1,0,0
76,1,0.575148,3.129614,1,1,0,0
77,1,1.378415,3.538273,1,1,0,0
78,1,0.057316,1.978911,1,1,0,0
79,1,0.282735,3.955356,1,1,0,0
80,1,0.542229,2.476746,1,1,0,0
81,1,0.165669,3.173308,1,1,0,0
82,1,1.445788,5.599180,1,1,0,0
83,1,0.881336,3.746316,1,1,0,0
84,1,0.403759,2.409169,1,1,0,0
85,1,0.065856,1.039206,1,1,0,0
86,1,0.209966,3.103916,1,1,0,0
87,1,0.035967,1.256487,1,1,0,0
88,1,0.281456,4.145599,1,1,0,0
89,1,0.298305,2.817262,1,1,0,0
90,1,0.194971,1.659484,1,1,0,0
91,1,0.139619,1.935705,1,1,0,0
92,1,0.165731,2.385581,1,1,0,0
93,1,0.115105,1.760242,1,1,0,0
94,1,0.046736,1.245157,1,1,0,0
95,1,0.071483,2.188142,1,1,0,0
96,1,0.099380,2.048203,1,1,0,0
97,1,0.630960,4.375224,1,1,0,0
98,1,1.100365,7.114637,1,1,0,0
99,1,1.014051,3.338115,1,1,0,0
100,1,0.155635,1.823781,1,1,0,0
101,1,0.208243,1.836802,1,1,0,0
102,1,0.608532,2.537644,1,1,0,0
103,1,0.127960,1.535321,1,1,0,0
104,1,0.606255,3.138524,1,1,0,0
105,1,0.175753,3.334346,1,1,0,0
106,1,0.203897,1.799792,1,1,0,0
107,1,0.243637,1.589654,1,1,0,0
108,1,0.389616,3.985102,1,1,0,0
109,1,0.241297,2.876376,1,1,0,0
110,1,0.298198,1.289924,1,1,0,0
111,1,0.139705,2.192688,1,1,0,0
112,1,0.557176,4.336881,1,1,0,0
113,1,0.056141,1.645523,1,1,0,0
114,1,1.700750,4.151148,1,1,0,0
115,1,0.799878,4.162698,1,1,0,0
116,1,1.224296,4.922912,1,1,0,0
117,1,0.258174,2.467775,1,1,0,0
118,1,0.202825,1.895980,1,1,0,0
119,1,0.125829,1.870212,1,1,0,0
120,1,0.238725,2.226400,1,1,0,0
121,1,0.799257,3.324961,1,1,0,0
122,1,0.615591,3.400794,1,1,0,0
123,1,0.136481,1.936430,1,1,0,0
124,1,0.173869,1.398280,1,1,0,0
125,1,0.503935,3.805498,1,1,0,0
126,1,0.180442,3.390173,1,1,0,0
127,1,0.309099,3.563463,1,1,0,0
128,1,0.306259,1.687541,1,1,0,0
129,1,0.220983,2.851828,1,1,0,0
130,1,0.162617,2.089420,1,1,0,0
131,1,0.876272,3.633285,1,1,0,0
132,1,0.467940,3.391853,1,1,0,0
133,1,0.394694,4.204670,1,1,0,0
134,1,1.079959,4.486214,1,1,0,0
135,1,0.109679,1.256543,1,1,0,0
136,1,0.921327,4.670378,1,1,0,0
137,1,0.512445,3.876206,1,1,0,0
138,1,0.458427,1.172863,1,1,0,0
139,1,0.627367,3.176180,1,1,0,0
140,1,0.580868,2.797081,1,1,0,0
141,1,1.050718,3.669421,1,1,0,0
142,1,0.133359,1.835918,1,1,0,0
143,1,0.106913,1.781843,1,1,0,0
144,1,1.058646,4.015466,1,1,0,0
145,1,0.272943,3.128882,1,1,0,0
146,1,1.398052,4.377876,1,1,0,0
147,1,0.228962,1.891029,1,1,0,0
148,1,0.300010,3.217995,1,1,0,0
149,1,0.104667,1.414147,1,1,0,0
150,1,0.329413,4.059952,1,1,0,0
151,1,0.688538,3.967640,1,1,0,0
152,1,0.171745,2.171962,1,1,0,0
153,1,0.402362,2.528415,1,1,0,0
