idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,2.503251,2.231890,1,1,0,0
1,1,2.017944,3.204851,1,1,0,0
2,1,3.612402,6.138527,1,1,0,0
3,1,0.119578,1.461754,1,1,0,0
4,1,1.078403,1.220880,1,1,0,0
5,1,0.361149,1.886867,1,1,0,0
6,1,0.323313,1.140549,1,1,0,0
7,1,0.477088,1.599516,1,1,0,0
8,1,0.812335,2.634372,1,1,0,0
9,1,3.887269,3.703874,1,1,0,0
10,1,0.643118,2.086342,1,1,0,0
11,1,0.117319,1.737030,1,1,0,0
12,1,1.810330,2.194184,1,1,0,0
13,1,0.452487,1.877254,1,1,0,0
14,1,0.450428,1.750095,1,1,0,0
15,1,0.384752,2.207453,1,1,0,0
16,1,1.618788,2.485499,1,1,0,0
17,1,0.293499,2.526496,1,1,0,0
18,1,0.926341,2.185020,1,1,0,0
19,1,0.445355,2.014831,1,1,0,0
20,1,0.096853,1.938092,1,1,0,0
21,1,0.808539,2.218291,1,1,0,0
22,1,0.579760,1.267180,1,1,0,0
23,1,0.180145,1.510258,1,1,0,0
24,1,1.538757,2.282069,1,1,0,0
25,1,0.740726,2.521401,1,1,0,0
26,1,0.542837,1.600876,1,1,0,0
27,1,0.457018,1.899453,1,1,0,0
28,1,0.712380,1.932184,1,1,0,0
29,1,0.048252,1.502930,1,1,0,0
30,1,0.379839,2.908993,1,1,0,0
31,1,0.315679,1.957672,1,1,0,0
32,1,1.110367,2.191022,1,1,0,0
33,1,0.453558,1.862640,1,1,0,0
34,1,2.500894,3.570919,1,1,0,0
35,1,0.025862,1.855101,1,1,0,0
36,1,0.339161,2.567021,1,1,0,0
37,1,0.442117,1.645230,1,1,0,0
38,1,0.366505,2.151920,1,1,0,0
39,1,0.321969,2.154839,1,1,0,0
40,1,0.405843,1.595959,1,1,0,0
41,1,2.173817,3.790805,1,1,0,0
42,1,1.296961,2.693167,1,1,0,0
43,1,0.607512,1.982721,1,1,0,0
44,1,0.273531,2.112108,1,1,0,0
45,1,1.801873,3.375516,1,1,0,0
46,1,0.553381,2.485290,1,1,0,0
47,1,0.401697,2.295063,1,1,0,0
48,1,4.279814,5.146939,1,1,0,0
49,1,0.227172,1.738196,1,1,0,0
50,1,0.352283,1.401713,1,1,0,0
51,1,0.908486,3.063832,1,1,0,0
52,1,0.256494,2.154017,1,1,0,0
53,1,0.391944,3.429918,1,1,0,0
54,1,1.200591,3.245947,1,1,0,0
55,1,0.205492,1.708353,1,1,0,0
56,1,0.325414,2.085451,1,1,0,0
57,1,0.999282,2.898662,1,1,0,0
58,1,0.359414,1.535473,1,1,0,0
59,1,0.106489,1.415472,1,1,0,0
60,1,0.314420,1.738632,1,1,0,0
61,1,4.029202,5.128252,1,1,0,0
62,1,1.509601,2.815193,1,1,0,0
