idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,5.526174,12.728751,1,1,0,0
1,1,4.597677,9.110751,1,1,0,0
2,1,11.149969,5.947376,1,1,0,0
3,1,9.156809,6.927485,1,1,0,0
4,1,8.805756,9.775898,1,1,0,0
5,1,18.520202,9.865003,1,1,0,0
6,1,7.003999,14.503384,1,1,0,0
7,1,3.830041,8.933023,1,1,0,0
8,1,19.499187,6.681292,1,1,0,0
9,1,13.106001,6.751863,1,1,0,0
10,1,6.481888,6.121444,1,1,0,0
11,1,14.677571,5.037095,1,1,0,0
12,1,5.116322,11.343404,1,1,0,0
13,1,5.933843,6.849299,1,1,0,0
14,1,13.374395,11.056786,1,1,0,0
15,1,4.398414,6.108717,1,1,0,0
16,1,3.515794,5.787088,1,1,0,0
17,1,15.270815,12.376267,1,1,0,0
18,1,7.680369,16.591041,1,1,0,0
19,1,1.301143,2.743448,1,1,0,0
20,1,5.617347,4.833575,1,1,0,0
21,1,13.974671,4.159387,1,1,0,0
22,1,4.608410,4.272750,1,1,0,0
23,1,5.453717,5.937304,1,1,0,0
24,1,11.149507,16.103341,1,1,0,0
25,1,2.746114,7.708139,1,1,0,0
26,1,15.693233,8.409406,1,1,0,0
27,1,4.125009,5.333566,1,1,0,0
28,1,4.038284,5.462667,1,1,0,0
29,1,7.959518,9.290286,1,1,0,0
30,1,0.812218,1.955791,1,1,0,0
31,1,22.533888,14.710066,1,1,0,0
32,1,9.633720,9.038442,1,1,0,0
33,1,13.535604,12.303857,1,1,0,0
34,1,27.128198,7.464299,1,1,0,0
35,1,9.457984,10.856115,1,1,0,0
36,1,1.443261,3.263489,1,1,0,0
37,1,11.141076,5.365621,1,1,0,0
38,1,17.792481,5.102658,1,1,0,0
39,1,0.090143,1.011983,1,1,0,0
40,1,9.333430,8.272615,1,1,0,0
41,1,1.825156,5.241264,1,1,0,0
42,1,3.516994,9.361268,1,1,0,0
43,1,7.742361,10.090032,1,1,0,0
44,1,4.409381,7.420489,1,1,0,0
