idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,0.407347,2.217308,1,1,0,0
1,1,2.326679,4.069475,1,1,0,0
2,1,1.251192,4.489415,1,1,0,0
3,1,0.108379,1.251558,1,1,0,0
4,1,1.186165,4.571440,1,1,0,0
5,1,2.337414,2.994326,1,1,0,0
6,1,0.271113,1.534544,1,1,0,0
7,1,0.974066,3.304403,1,1,0,0
8,1,1.382430,3.923878,1,1,0,0
9,1,1.806790,5.088165,1,1,0,0
10,1,1.688997,4.026118,1,1,0,0
11,1,0.448933,2.641031,1,1,0,0
12,1,0.689184,4.064198,1,1,0,0
13,1,0.367614,1.879176,1,1,0,0
14,1,0.083344,2.003299,1,1,0,0
15,1,0.331578,1.704432,1,1,0,0
16,1,0.954819,3.434894,1,1,0,0
17,1,1.143061,3.293911,1,1,0,0
18,1,0.206165,1.585139,1,1,0,0
19,1,3.093846,4.214827,1,1,0,0
20,1,1.553697,4.659560,1,1,0,0
21,1,0.743358,2.622814,1,1,0,0
22,1,0.437034,1.756468,1,1,0,0
23,1,3.970477,5.120275,1,1,0,0
24,1,0.344217,2.060821,1,1,0,0
25,1,0.154414,1.579256,1,1,0,0
26,1,1.620638,2.860819,1,1,0,0
27,1,0.885138,3.838549,1,1,0,0
28,1,0.944117,2.147984,1,1,0,0
29,1,0.535411,1.729694,1,1,0,0
30,1,1.838136,3.342286,1,1,0,0
31,1,0.116901,1.425950,1,1,0,0
32,1,0.974073,3.793819,1,1,0,0
33,1,0.508864,3.238548,1,1,0,0
34,1,0.320739,2.634945,1,1,0,0
35,1,1.481864,2.861119,1,1,0,0
36,1,1.412681,4.971791,1,1,0,0
37,1,0.957170,6.541448,1,1,0,0
38,1,0.197409,2.022209,1,1,0,0
39,1,1.862963,4.912654,1,1,0,0
40,1,0.265031,2.539921,1,1,0,0
41,1,2.430004,4.494341,1,1,0,0
42,1,0.937841,4.167333,1,1,0,0
43,1,0.804803,2.726190,1,1,0,0
44,1,0.221644,1.385470,1,1,0,0
45,1,2.418806,7.984041,1,1,0,0
46,1,0.301617,1.970465,1,1,0,0
47,1,3.607714,2.880118,1,1,0,0
48,1,0.413233,1.672498,1,1,0,0
49,1,0.853402,3.244116,1,1,0,0
50,1,0.291810,1.801671,1,1,0,0
51,1,0.112271,1.762104,1,1,0,0
52,1,0.852923,2.907798,1,1,0,0
53,1,0.785443,3.039419,1,1,0,0
54,1,0.688281,3.692145,1,1,0,0
55,1,0.866955,5.500844,1,1,0,0
56,1,0.608863,3.752098,1,1,0,0
57,1,0.327939,2.236000,1,1,0,0
58,1,0.492883,2.869314,1,1,0,0
59,1,0.250278,1.390670,1,1,0,0
60,1,0.902202,3.076923,1,1,0,0
61,1,0.540209,3.291224,1,1,0,0
62,1,0.032920,2.128230,1,1,0,0
63,1,0.428302,1.824410,1,1,0,0
64,1,1.485842,4.045874,1,1,0,0
65,1,1.277301,4.297371,1,1,0,0
66,1,0.436675,2.835895,1,1,0,0
67,1,0.653175,4.554972,1,1,0,0
68,1,1.730311,2.966112,1,1,0,0
69,1,1.173079,3.023387,1,1,0,0
70,1,0.419602,2.152031,1,1,0,0
71,1,0.654685,2.476112,1,1,0,0
72,1,2.746368,6.602532,1,1,0,0
73,1,0.690933,3.099601,1,1,0,0
74,1,0.964918,4.187517,1,1,0,0
75,1,3.252964,5.837434,1,1,0,0
76,1,0.742391,4.131590,1,1,0,0
77,1,2.034292,5.362554,1,1,0,0
78,1,0.435889,2.407847,1,1,0,0
79,1,0.618317,3.060872,1,1,0,0
80,1,1.372606,4.100440,1,1,0,0
81,1,0.561380,3.197782,1,1,0,0
82,1,1.920713,6.439663,1,1,0,0
83,1,0.649747,2.250880,1,1,0,0
84,1,0.230273,2.380900,1,1,0,0
85,1,0.685279,2.961674,1,1,0,0
86,1,0.601278,3.175846,1,1,0,0
87,1,0.559343,3.018490,1,1,0,0
88,1,0.421907,1.741669,1,1,0,0
89,1,0.033980,2.046076,1,1,0,0
90,1,0.653904,4.474445,1,1,0,0
91,1,0.273435,2.276564,1,1,0,0
92,1,0.685182,3.269998,1,1,0,0
93,1,0.600094,3.378819,1,1,0,0
94,1,1.285905,4.014484,1,1,0,0
95,1,1.110631,3.213026,1,1,0,0
96,1,0.118481,2.191946,1,1,0,0
97,1,0.305921,2.883785,1,1,0,0
98,1,1.160559,4.875398,1,1,0,0
99,1,0.593721,3.845930,1,1,0,0
100,1,0.449408,3.608884,1,1,0,0
101,1,1.070131,3.598877,1,1,0,0
102,1,0.225746,0.974874,1,1,0,0
103,1,5.893365,6.482261,1,1,0,0
104,1,0.244603,2.342021,1,1,0,0
105,1,0.678893,3.096110,1,1,0,0
106,1,1.347515,4.559915,1,1,0,0
107,1,3.975181,5.511835,1,1,0,0
108,1,0.254858,2.195865,1,1,0,0
109,1,0.672184,5.744497,1,1,0,0
110,1,0.331974,1.701568,1,1,0,0
111,1,0.319162,2.315456,1,1,0,0
112,1,0.461585,1.915437,1,1,0,0
113,1,0.449548,2.259967,1,1,0,0
114,1,0.426741,2.129053,1,1,0,0
115,1,0.582651,2.254048,1,1,0,0
116,1,1.854956,4.628736,1,1,0,0
117,1,1.359467,4.198506,1,1,0,0
118,1,3.728434,4.432035,1,1,0,0
119,1,0.550701,1.537029,1,1,0,0
120,1,1.922991,5.549046,1,1,0,0
121,1,0.633368,2.611992,1,1,0,0
122,1,0.822822,1.807268,1,1,0,0
123,1,0.635990,2.960074,1,1,0,0
124,1,1.003505,3.313750,1,1,0,0
125,1,0.110082,1.095774,1,1,0,0
126,1,0.290671,2.342870,1,1,0,0
127,1,0.314306,2.344991,1,1,0,0
128,1,0.603593,1.937783,1,1,0,0
129,1,0.150775,2.248535,1,1,0,0
130,1,2.031436,4.486020,1,1,0,0
131,1,0.382370,2.258584,1,1,0,0
132,1,0.421031,3.196058,1,1,0,0
133,1,0.213566,2.257182,1,1,0,0
134,1,0.285944,2.040931,1,1,0,0
135,1,0.514657,2.042225,1,1,0,0
136,1,1.383438,4.011943,1,1,0,0
137,1,1.054778,4.946527,1,1,0,0
138,1,0.311664,2.200941,1,1,0,0
139,1,0.188693,1.621655,1,1,0,0
140,1,0.638366,2.412413,1,1,0,0
141,1,0.126941,1.366471,1,1,0,0
142,1,0.393148,1.928711,1,1,0,0
143,1,1.602280,3.664032,1,1,0,0
144,1,0.202916,1.835329,1,1,0,0
145,1,0.439570,2.067148,1,1,0,0
146,1,0.358334,3.070047,1,1,0,0
147,1,1.917171,3.385036,1,1,0,0
148,1,2.708503,5.160886,1,1,0,0
149,1,0.938372,2.994963,1,1,0,0
150,1,1.582383,4.332507,1,1,0,0
151,1,0.147715,1.354141,1,1,0,0
152,1,0.084021,1.888224,1,1,0,0
153,1,0.149950,1.448115,1,1,0,0
154,1,0.118771,1.646079,1,1,0,0
155,1,0.161662,2.290636,1,1,0,0
156,1,0.025546,1.259373,1,1,0,0
157,1,0.191861,2.269690,1,1,0,0
158,1,3.072874,5.936275,1,1,0,0
159,1,1.475071,4.856223,1,1,0,0
160,1,3.549670,5.474080,1,1,0,0
161,1,0.264565,1.700991,1,1,0,0
162,1,1.760434,4.808808,1,1,0,0
163,1,0.754265,3.405952,1,1,0,0
164,1,1.096031,2.725273,1,1,0,0
165,1,0.312699,1.336169,1,1,0,0
166,1,0.075564,1.517545,1,1,0,0
167,1,2.331783,5.997946,1,1,0,0
168,1,0.399934,2.895537,1,1,0,0
169,1,2.487310,5.716282,1,1,0,0
170,1,0.252849,1.903112,1,1,0,0
171,1,0.501274,2.614648,1,1,0,0
172,1,1.528922,3.847208,1,1,0,0
173,1,1.894290,4.258705,1,1,0,0
174,1,0.994517,3.765412,1,1,0,0
175,1,0.118426,1.172920,1,1,0,0
176,1,3.825598,7.672286,1,1,0,0
177,1,0.518475,2.496773,1,1,0,0
178,1,0.158516,1.630732,1,1,0,0
179,1,0.130062,2.072050,1,1,0,0
180,1,0.080863,1.411175,1,1,0,0
181,1,0.326000,1.772515,1,1,0,0
182,1,0.471012,3.049516,1,1,0,0
183,1,1.210007,4.827984,1,1,0,0
184,1,0.507120,1.942506,1,1,0,0
185,1,0.929455,2.576102,1,1,0,0
186,1,3.088481,4.789515,1,1,0,0
187,1,0.427770,2.210194,1,1,0,0
188,1,3.570486,7.956641,1,1,0,0
189,1,0.704098,3.468255,1,1,0,0
190,1,0.612473,2.492274,1,1,0,0
191,1,0.946460,2.316000,1,1,0,0
192,1,0.950135,5.521743,1,1,0,0
193,1,0.121429,2.034696,1,1,0,0
194,1,0.038295,1.927175,1,1,0,0
195,1,0.501564,1.659023,1,1,0,0
196,1,3.332850,4.920606,1,1,0,0
