idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,0.508350,2.152676,1,1,0,0
1,1,0.569785,3.807544,1,1,0,0
2,1,0.455737,1.746152,1,1,0,0
3,1,0.143983,1.969724,1,1,0,0
4,1,0.184441,2.873961,1,1,0,0
5,1,0.258789,1.833186,1,1,0,0
6,1,0.061770,1.399284,1,1,0,0
7,1,0.399548,3.275962,1,1,0,0
8,1,0.286745,1.829734,1,1,0,0
9,1,0.116488,1.769253,1,1,0,0
10,1,0.373100,1.771265,1,1,0,0
11,1,0.194688,3.377796,1,1,0,0
12,1,0.175600,1.366209,1,1,0,0
13,1,0.550076,3.281967,1,1,0,0
14,1,0.617674,2.580892,1,1,0,0
15,1,0.262235,3.032922,1,1,0,0
16,1,0.144214,2.512564,1,1,0,0
17,1,1.737506,1.474577,1,1,0,0
18,1,0.811463,3.835762,1,1,0,0
19,1,0.519689,4.318509,1,1,0,0
20,1,0.466372,1.799425,1,1,0,0
21,1,0.434712,2.511681,1,1,0,0
22,1,1.251528,1.967795,1,1,0,0
23,1,0.088693,2.589025,1,1,0,0
24,1,0.382268,2.520464,1,1,0,0
25,1,0.110946,1.671317,1,1,0,0
26,1,1.168060,6.092039,1,1,0,0
27,1,0.983102,2.510502,1,1,0,0
28,1,0.081239,1.173957,1,1,0,0
29,1,0.183748,1.812944,1,1,0,0
30,1,0.121871,1.486815,1,1,0,0
31,1,0.161301,2.349715,1,1,0,0
32,1,2.139200,3.613171,1,1,0,0
33,1,0.331739,2.300634,1,1,0,0
34,1,1.538215,2.560105,1,1,0,0
35,1,0.329254,1.049197,1,1,0,0
36,1,0.185424,1.927970,1,1,0,0
37,1,0.143005,2.173940,1,1,0,0
38,1,0.226532,2.243033,1,1,0,0
39,1,0.380446,2.172051,1,1,0,0
40,1,0.261552,1.955169,1,1,0,0
41,1,0.180307,1.599632,1,1,0,0
42,1,0.249316,1.777722,1,1,0,0
43,1,0.335468,1.793651,1,1,0,0
44,1,0.118362,2.048123,1,1,0,0
45,1,0.312370,2.019201,1,1,0,0
46,1,0.055532,2.255670,1,1,0,0
47,1,0.330599,2.098882,1,1,0,0
48,1,0.913773,4.797100,1,1,0,0
49,1,0.086543,2.065910,1,1,0,0
50,1,1.218691,3.793454,1,1,0,0
51,1,0.354915,3.412422,1,1,0,0
52,1,0.113722,1.992939,1,1,0,0
53,1,0.233039,2.834131,1,1,0,0
54,1,0.292631,3.339511,1,1,0,0
55,1,0.022310,1.756543,1,1,0,0
56,1,1.458765,3.981611,1,1,0,0
57,1,1.383004,3.671982,1,1,0,0
58,1,0.085809,1.504860,1,1,0,0
59,1,0.726829,3.126605,1,1,0,0
60,1,1.171933,2.735651,1,1,0,0
61,1,0.128140,1.635691,1,1,0,0
62,1,0.427532,2.830554,1,1,0,0
63,1,0.067160,1.339286,1,1,0,0
64,1,0.591319,2.895795,1,1,0,0
65,1,0.862859,3.268943,1,1,0,0
66,1,1.707322,4.296342,1,1,0,0
67,1,0.188928,1.361865,1,1,0,0
68,1,0.008567,1.305725,1,1,0,0
69,1,0.049719,2.252444,1,1,0,0
70,1,1.417983,2.249738,1,1,0,0
71,1,0.164494,1.567701,1,1,0,0
72,1,0.584610,3.470267,1,1,0,0
73,1,0.032853,1.574180,1,1,0,0
74,1,0.375065,1.653648,1,1,0,0
75,1,0.357782,2.690674,1,1,0,0
76,1,0.467585,2.619897,1,1,0,0
77,1,0.502655,1.643968,1,1,0,0
78,1,0.325918,3.262308,1,1,0,0
79,1,0.272073,3.565599,1,1,0,0
80,1,0.197742,1.896563,1,1,0,0
81,1,1.463976,3.517546,1,1,0,0
82,1,1.168428,4.651465,1,1,0,0
83,1,0.077309,1.359675,1,1,0,0
84,1,0.264931,1.829575,1,1,0,0
85,1,0.289184,2.166225,1,1,0,0
86,1,0.360920,2.778915,1,1,0,0
87,1,0.491131,2.865327,1,1,0,0
88,1,0.594239,2.960851,1,1,0,0
89,1,1.820213,4.668962,1,1,0,0
90,1,0.334186,2.394120,1,1,0,0
91,1,0.137719,2.099775,1,1,0,0
92,1,0.350588,1.456569,1,1,0,0
93,1,0.203757,2.560789,1,1,0,0
94,1,0.333327,2.455942,1,1,0,0
95,1,0.781352,2.092485,1,1,0,0
96,1,0.065718,1.610766,1,1,0,0
97,1,1.082851,2.376553,1,1,0,0
98,1,1.193572,4.519396,1,1,0,0
99,1,0.157044,2.003425,1,1,0,0
