idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,29.365158,15.949520,1,1,0,0
1,0,30.268010,nan,1,0,0,1
2,0,30.171045,nan,1,0,0,1
3,0,30.162922,nan,1,0,0,1
4,1,29.503245,4.170363,1,1,0,0
5,1,0.676742,0.476837,1,1,0,0
6,1,1.158781,1.922204,1,1,0,0
7,0,30.112616,nan,1,0,0,1
8,1,0.508681,1.071799,1,1,0,0
9,1,19.810926,9.774154,1,1,0,0
10,1,13.298924,7.875447,1,1,0,0
11,1,5.937993,3.822330,1,1,0,0
12,1,14.665759,14.329437,1,1,0,0
13,1,17.931116,4.920137,1,1,0,0
14,1,0.467625,1.568501,1,1,0,0
15,1,22.595654,6.029528,1,1,0,0
16,0,30.164250,nan,1,0,0,1
17,1,19.386161,3.683813,1,1,0,0
18,1,22.192109,8.454174,1,1,0,0
19,1,0.175048,0.450314,1,1,0,0
20,0,31.439257,nan,1,0,0,1
21,1,13.290368,3.920067,1,1,0,0
22,0,30.048587,nan,1,0,0,1
23,1,0.245397,0.959526,1,1,0,0
24,1,15.094004,4.879259,1,1,0,0
25,0,30.325449,nan,1,0,0,1
26,1,4.041051,0.737511,1,1,0,0
27,1,14.505524,6.290064,1,1,0,0
28,0,30.254619,nan,1,0,0,1
29,1,9.071802,5.253289,1,1,0,0
30,0,30.072433,nan,1,0,0,1
31,1,0.131861,0.597465,1,1,0,0
32,0,30.142593,10.637725,1,1,0,1
33,1,24.486307,8.429936,1,1,0,0
34,0,30.346193,nan,1,0,0,1
35,1,9.339526,6.580282,1,1,0,0
36,1,8.738725,2.335929,1,1,0,0
37,0,31.450031,nan,1,0,0,1
38,1,6.758974,2.037907,1,1,0,0
39,0,30.092189,nan,1,0,0,1
40,0,30.080809,nan,1,0,0,1
41,0,30.694931,nan,1,0,0,1
42,0,30.804727,nan,1,0,0,1
43,1,21.777743,10.411610,1,1,0,0
44,0,30.172378,nan,1,0,0,1
45,1,26.460532,10.516846,1,1,0,0
46,0,30.198413,nan,1,0,0,1
47,0,30.042488,nan,1,0,0,1
48,1,22.807070,5.447204,1,1,0,0
49,1,19.719705,7.214010,1,1,0,0
50,0,32.113353,nan,1,0,0,1
51,0,30.063174,nan,1,0,0,1
52,0,30.112940,nan,1,0,0,1
53,0,30.503060,nan,1,0,0,1
54,0,30.342989,nan,1,0,0,1
55,1,25.570377,4.255167,1,1,0,0
56,1,12.214391,7.804642,1,1,0,0
57,0,30.242270,nan,1,0,0,1
58,0,30.130523,nan,1,0,0,1
59,0,30.081977,nan,1,0,0,1
60,0,30.945712,nan,1,0,0,1
61,1,23.696742,4.569788,1,1,0,0
62,1,26.977514,5.161161,1,1,0,0
63,0,30.156643,nan,1,0,0,1
64,0,30.120666,nan,1,0,0,1
65,0,30.931127,7.344889,1,1,0,1
66,0,30.117428,nan,1,0,0,1
67,1,20.682364,5.995574,1,1,0,0
68,0,30.299066,nan,1,0,0,1
69,1,22.670903,6.662315,1,1,0,0
70,0,30.074385,nan,1,0,0,1
71,0,30.208049,nan,1,0,0,1
72,1,17.021081,3.576688,1,1,0,0
73,0,32.328408,6.751446,1,1,0,1
74,0,30.205925,nan,1,0,0,1
75,1,19.604884,2.696907,1,1,0,0
76,1,15.547462,1.346017,1,1,0,0
77,0,31.000592,nan,1,0,0,1
78,0,30.171405,nan,1,0,0,1
79,1,18.290498,3.606693,1,1,0,0
80,0,30.088065,nan,1,0,0,1
81,0,30.077187,nan,1,0,0,1
82,0,30.910121,nan,1,0,0,1
83,0,31.218735,nan,1,0,0,1
84,0,30.201122,nan,1,0,0,1
85,0,30.598389,nan,1,0,0,1
86,0,31.189954,nan,1,0,0,1
87,0,30.197833,nan,1,0,0,1
88,0,30.177718,nan,1,0,0,1
89,1,4.309103,2.616692,1,1,0,0
90,0,30.038905,nan,1,0,0,1
91,1,4.332414,1.636047,1,1,0,0
92,0,30.368340,nan,1,0,0,1
93,0,30.194973,nan,1,0,0,1
94,0,33.231774,nan,1,0,0,1
95,0,30.128255,nan,1,0,0,1
96,0,30.952122,nan,1,0,0,1
97,0,30.174265,nan,1,0,0,1
98,0,30.082450,nan,1,0,0,1
99,0,30.070094,nan,1,0,0,1
100,0,30.123818,4.092364,1,1,0,1
101,0,30.525610,nan,1,0,0,1
102,0,34.321417,nan,1,0,0,1
103,0,30.136087,nan,1,0,0,1
104,0,32.982292,nan,1,0,0,1
105,0,30.134826,nan,1,0,0,1
106,1,13.259718,4.037183,1,1,0,0
107,0,30.038941,nan,1,0,0,1
108,1,8.719831,2.501978,1,1,0,0
109,0,31.381410,nan,1,0,0,1
110,1,18.045245,1.841919,1,1,0,0
111,0,30.117894,nan,1,0,0,1
112,0,30.227681,nan,1,0,0,1
113,0,30.243115,nan,1,0,0,1
114,0,30.563214,nan,1,0,0,1
115,0,30.646150,nan,1,0,0,1
116,0,30.680056,nan,1,0,0,1
117,0,30.870968,nan,1,0,0,1
118,1,12.895382,3.188735,1,1,0,0
119,0,31.620252,5.795642,1,1,0,1
120,0,30.480155,nan,1,0,0,1
121,0,31.371686,11.113112,1,1,0,1
122,0,30.237937,nan,1,0,0,1
123,0,30.437812,nan,1,0,0,1
124,0,30.262071,nan,1,0,0,1
125,0,30.127811,nan,1,0,0,1
126,0,30.146560,nan,1,0,0,1
127,0,31.156291,nan,1,0,0,1
128,0,32.202851,nan,1,0,0,1
129,0,30.732751,nan,1,0,0,1
130,0,30.121645,nan,1,0,0,1
131,0,33.253771,nan,1,0,0,1
132,0,30.311668,nan,1,0,0,1
133,0,30.074863,nan,1,0,0,1
134,0,30.158182,nan,1,0,0,1
135,0,30.553169,nan,1,0,0,1
136,0,30.097363,nan,1,0,0,1
137,0,30.333136,nan,1,0,0,1
138,1,0.248429,0.328876,1,1,0,0
139,1,25.364649,8.342413,1,1,0,0
140,0,30.148449,nan,1,0,0,1
141,1,5.883560,3.992707,1,1,0,0
142,1,0.524228,0.357647,1,1,0,0
143,0,30.314374,nan,1,0,0,1
144,0,30.434358,nan,1,0,0,1
145,1,20.990223,4.753615,1,1,0,0
146,1,16.174976,6.622206,1,1,0,0
147,0,30.012153,nan,1,0,0,1
148,0,30.569718,nan,1,0,0,1
149,0,30.346225,nan,1,0,0,1
150,0,30.141927,nan,1,0,0,1
151,0,30.109775,nan,1,0,0,1
152,0,31.397251,nan,1,0,0,1
153,0,30.146041,nan,1,0,0,1
154,0,30.131577,nan,1,0,0,1
155,0,30.996180,nan,1,0,0,1
156,0,30.788494,nan,1,0,0,1
157,0,30.498295,nan,1,0,0,1
158,0,30.729455,nan,1,0,0,1
159,1,20.228376,6.196341,1,1,0,0
160,1,27.295961,12.277701,1,1,0,0
161,1,25.282889,3.304802,1,1,0,0
162,0,30.108568,nan,1,0,0,1
163,0,30.353470,nan,1,0,0,1
164,1,29.296420,9.029669,1,1,0,0
165,1,22.183881,5.722518,1,1,0,0
166,0,30.198246,nan,1,0,0,1
167,0,30.088250,nan,1,0,0,1
168,1,22.762807,8.997175,1,1,0,0
169,0,30.178006,nan,1,0,0,1
170,0,30.632209,nan,1,0,0,1
171,1,3.697298,1.804774,1,1,0,0
172,0,30.079612,nan,1,0,0,1
173,1,15.517178,3.085666,1,1,0,0
174,0,30.235379,nan,1,0,0,1
175,0,30.346633,nan,1,0,0,1
176,0,30.085979,nan,1,0,0,1
177,1,9.750499,2.302468,1,1,0,0
