idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,1.989855,5.829234,1,1,0,0
1,1,1.202013,8.382280,1,1,0,0
2,1,0.725899,5.630844,1,1,0,0
3,1,0.781842,6.417284,1,1,0,0
4,1,2.849548,4.729779,1,1,0,0
5,1,2.684010,5.521786,1,1,0,0
6,1,1.121621,4.680168,1,1,0,0
7,1,0.756968,5.754551,1,1,0,0
8,1,0.705680,1.584414,1,1,0,0
9,1,3.090635,5.534088,1,1,0,0
10,1,0.097418,1.117108,1,1,0,0
11,0,30.071264,nan,1,0,0,1
12,1,0.183205,1.724894,1,1,0,0
13,1,0.727250,6.070165,1,1,0,0
14,1,0.014450,0.423774,1,1,0,0
15,1,1.938011,4.932153,1,1,0,0
16,1,0.630248,3.671958,1,1,0,0
17,1,2.518780,11.766256,1,1,0,0
18,1,0.041154,0.167861,1,1,0,0
19,1,1.070674,10.501100,1,1,0,0
20,1,0.793991,6.673957,1,1,0,0
21,1,0.454296,5.223771,1,1,0,0
22,1,0.491905,2.598160,1,1,0,0
23,1,1.336544,9.306719,1,1,0,0
24,1,1.359541,7.787718,1,1,0,0
25,1,2.733777,6.787987,1,1,0,0
26,1,1.109613,4.428628,1,1,0,0
27,1,3.341925,9.062319,1,1,0,0
28,1,1.588286,5.103886,1,1,0,0
29,1,3.444757,8.347633,1,1,0,0
30,1,0.480757,4.900411,1,1,0,0
31,1,25.282204,5.617220,1,1,0,0
32,1,0.765399,8.565992,1,1,0,0
33,1,3.077763,10.434854,1,1,0,0
34,1,1.989241,9.268142,1,1,0,0
35,1,6.880605,6.850444,1,1,0,0
36,1,0.839466,6.748829,1,1,0,0
37,1,1.448311,7.724668,1,1,0,0
38,1,1.433239,9.396634,1,1,0,0
39,1,0.428381,4.578206,1,1,0,0
40,1,0.698967,3.570361,1,1,0,0
41,1,6.082760,7.126946,1,1,0,0
42,1,1.740012,8.850623,1,1,0,0
43,1,0.592866,5.147630,1,1,0,0
44,1,2.735932,11.483762,1,1,0,0
45,1,2.425136,10.603442,1,1,0,0
46,1,4.856009,2.756940,1,1,0,0
47,1,0.018130,0.347246,1,1,0,0
48,1,0.262821,2.057451,1,1,0,0
49,1,0.306804,2.907516,1,1,0,0
50,1,4.518682,9.526285,1,1,0,0
51,1,0.880402,8.149658,1,1,0,0
