idx,success,time_s,path_length,endpoints_valid,exact,collision,over_limit
0,1,4.944413,5.718818,1,1,0,0
1,0,30.351806,nan,1,0,0,1
2,1,18.626044,12.858142,1,1,0,0
3,0,30.092752,nan,1,0,0,1
4,1,21.909954,3.180449,1,1,0,0
5,1,9.916862,10.644673,1,1,0,0
6,0,30.395588,nan,1,0,0,1
7,0,30.354661,nan,1,0,0,1
8,0,30.282830,nan,1,0,0,1
9,1,14.752679,2.160980,1,1,0,0
10,1,5.414307,4.636346,1,1,0,0
11,1,19.260244,6.137213,1,1,0,0
12,1,5.422269,6.378257,1,1,0,0
13,1,18.246238,2.943669,1,1,0,0
14,1,1.335829,1.769983,1,1,0,0
15,1,2.970096,1.656069,1,1,0,0
16,1,28.813250,12.301604,1,1,0,0
17,1,16.454116,5.945976,1,1,0,0
18,1,19.158385,10.311826,1,1,0,0
19,1,17.323562,6.216083,1,1,0,0
20,1,23.014219,11.321659,1,1,0,0
21,1,26.460568,11.877773,1,1,0,0
22,0,31.695181,nan,1,0,0,1
23,1,7.911310,7.689209,1,1,0,0
24,1,0.457985,1.209933,1,1,0,0
25,1,20.534068,15.355276,1,1,0,0
26,1,13.753793,0.925627,1,1,0,0
27,1,2.637122,2.071623,1,1,0,0
28,1,24.678615,10.498735,1,1,0,0
29,1,18.794220,10.855308,1,1,0,0
30,1,16.931296,8.063920,1,1,0,0
31,1,7.150239,4.176972,1,1,0,0
32,0,30.654420,nan,1,0,0,1
33,1,23.542040,11.513545,1,1,0,0
34,1,5.404804,3.321014,1,1,0,0
35,1,13.004926,3.636936,1,1,0,0
36,1,27.929413,5.738692,1,1,0,0
37,1,11.790576,8.648116,1,1,0,0
38,1,0.240124,0.496787,1,1,0,0
39,0,30.775901,nan,1,0,0,1
40,1,25.630308,12.519470,1,1,0,0
41,1,15.118290,6.198800,1,1,0,0
42,1,13.509152,8.317179,1,1,0,0
43,0,30.174323,nan,1,0,0,1
44,1,27.842919,13.351328,1,1,0,0
45,1,12.825167,3.905007,1,1,0,0
46,1,22.018375,9.557871,1,1,0,0
47,1,10.371568,7.162707,1,1,0,0
48,1,12.760624,5.729077,1,1,0,0
49,1,22.855449,3.391282,1,1,0,0
50,1,0.238381,0.547545,1,1,0,0
51,1,18.676421,5.693323,1,1,0,0
52,1,25.733320,9.273857,1,1,0,0
53,0,30.046998,nan,1,0,0,1
54,0,30.369192,nan,1,0,0,1
55,1,2.516258,4.720609,1,1,0,0
56,1,12.992058,4.421950,1,1,0,0
57,1,0.624566,0.934122,1,1,0,0
58,0,30.419308,nan,1,0,0,1
59,0,30.137766,nan,1,0,0,1
60,1,17.354634,9.914972,1,1,0,0
61,1,25.877756,17.622548,1,1,0,0
62,0,30.523526,9.977090,1,1,0,1
63,0,30.418616,nan,1,0,0,1
64,1,14.258440,6.540584,1,1,0,0
65,1,19.171987,9.174349,1,1,0,0
66,1,7.355298,7.787195,1,1,0,0
67,0,31.255332,nan,1,0,0,1
